id,predicted_price
1099900120,283760.34
5323100120,476232.66
1223089016,645881.44
522059172,249011.62
1930300190,893688.5
9542840410,232997.23
8665050530,418314.88
5592900205,294934.94
5450300010,512276.47
2459960030,370265.53
3331500455,540494.75
3432500705,450501.6
3702900165,334745.1
5249803550,450595.72
626049058,621430.8
1788900380,183810.44
8075400360,297744.66
9113200250,630137.9
2738640040,555677.56
7821200307,483871.56
3530440140,248449.42
3582700130,447423.56
9276200569,1011063.44
7197800020,398935.1
686200490,459149.16
3501600100,413834.66
6383000690,606760.5
7604400150,390164.16
5249801411,910924.8
2607720420,451698.03
9561100010,293849.8
1796370590,281436.94
4077800593,493982.44
854000165,239214.44
5536100010,465777.8
4188000670,774132.06
31000165,1202959.9
662350050,796025.94
4137000280,259101.78
6169901130,795994.06
1953400510,255308.95
7518506716,959948.9
1552520010,370963.25
7955080270,271140.72
9212900100,435035.9
3438500798,270256.5
7899800890,253923.64
4319200605,415068.25
1329300480,428999.3
8935100100,1033465.94
5016001260,469780.3
4337600280,244190.4
1446401220,180235.8
7135521530,455084.03
6888900115,251375.92
2413301070,317999.3
345700040,225260.78
5566100145,369911.2
7634800070,498954.3
9346910500,411012.97
3529300060,320121.7
8128600060,1172205.6
8572900275,253545.69
4139420590,1196711.2
9274200322,529690.44
1472700200,404794.06
8820903380,708829.75
8563010130,545348.8
8965450110,837369.3
9274204230,584136.6
8165501700,286013.75
2193340260,432925.53
1860600290,813341.0
1222000055,276620.34
2492200280,567930.3
2488200455,448279.47
809001520,1361465.2
1796361140,225766.62
6398000011,948180.8
6813600365,484615.56
7504100920,845186.1
8835770330,599928.3
524059322,577704.1
4307330280,332880.53
1245002952,984188.7
2021069059,296972.75
5700000595,620821.9
3629970930,601147.06
3336002215,455644.25
5100401060,529172.94
3278600750,338139.1
1126069045,6841318.5
7568700175,264947.12
452001475,473508.2
9283800230,1210723.0
1737300130,927447.5
6189600040,450991.2
3679400025,407875.5
1096100010,274015.5
9513900050,240706.72
5452800645,568200.56
273800100,268274.88
7228500037,427681.1
808300090,416893.5
2493200215,574868.75
5035300255,607586.2
3380900160,401850.06
3630000130,288364.2
7300400670,278275.66
6798100070,324191.5
8078400010,494499.97
5566100060,465831.12
2768200212,471061.16
4035900060,511914.62
9460000110,402222.72
7199320190,424947.38
2225039081,552911.25
9512200050,688377.6
2634500085,237018.31
3654800200,304495.47
2724079090,2926295.8
2597520720,557943.9
3034200426,339588.8
984000130,248387.38
7852020670,351823.03
7923500060,467300.4
2310030510,260156.61
2205500540,302122.7
2493200015,502242.2
7853361420,640120.94
5652600605,584657.75
5285200020,394919.2
9406530150,433759.97
5706300020,355622.78
3278602490,466710.28
7197000100,391067.88
4447300008,565975.2
7899800045,330271.44
9250900095,366695.22
9268851740,424363.34
8682261440,393351.75
7284900385,520714.5
8079040300,380427.3
2225300585,260972.88
3223039013,413132.38
2013801350,246010.11
4055701110,754100.06
3578401770,414824.88
4046500720,678544.75
6145601745,403089.44
5207200195,832517.75
1972201856,542069.1
7212680080,296419.84
7277100510,793573.1
522079022,1070806.4
5605000440,475057.84
6632300230,422187.62
8815400165,723631.6
6708200320,834263.06
2426059076,561277.3
3260200200,341046.06
2770601741,404181.5
4338800500,199599.3
9201000320,591662.9
7655900038,440256.78
3625059140,583735.1
4222310010,254289.33
2114700115,511792.1
3291800710,362199.56
9406590010,427588.9
3025059124,891377.56
7972601250,590398.6
930000470,708587.8
6690500060,581260.9
16000015,219120.81
5693501102,618696.44
8079040490,373130.4
7225000155,520315.9
8819900170,704137.75
7972601270,387538.62
1224069074,870837.6
5126900321,388715.7
3438501860,339838.94
2822069080,499145.6
1656600310,367590.2
3856900507,1139350.1
1626069139,613899.9
2524049257,1245351.5
3904960150,440763.0
7214820610,525273.75
7977201845,474749.4
2428100080,767463.4
2202500135,374400.1
1523550220,545320.2
2313900610,583040.75
4123840050,383059.1
2125059124,725040.1
1225039067,402180.9
6431500283,539076.44
2473380010,243873.67
5694501195,420801.22
2881700046,336752.06
6837820330,417290.5
2337300370,184368.02
3876540630,193810.61
626059317,372962.1
3374500520,347357.9
7228501903,242849.0
4019300051,440234.06
4232902615,715934.7
3546000090,247735.61
8127700215,755210.5
3438501100,390101.28
1769600066,511045.38
8146100610,293022.9
3052700695,541495.1
7954310210,678626.94
3761700053,2167247.0
1320069179,357451.03
1331900410,734546.44
7303100210,299389.88
2464400285,400469.72
6163901150,421290.72
8955800045,431069.6
2314300200,323399.75
9528104360,311241.7
4177100005,749396.25
8856960260,276924.66
1828001220,462995.28
3066400710,592592.4
624110610,692032.8
4040800260,326504.0
5019500215,461400.53
2481630180,758542.4
7203170190,495068.56
510001280,752449.9
9430110120,401292.1
1565950030,338160.38
9828202255,962143.06
3878900270,513763.3
8091600080,190995.2
1112000035,353916.88
2228900270,374705.8
6648701740,288142.1
1245003740,711559.94
2174503441,447048.62
7708250010,297456.6
6072300110,441137.25
2329800140,262831.16
1494300040,425922.75
3832050130,375232.22
7203100730,520199.8
7199330170,359571.16
7785000220,424650.8
1250201175,544565.6
4054500180,930454.3
7905200061,453716.38
3751604895,261387.83
5220300140,322661.38
3323059027,348304.97
8651611980,750077.7
8673400190,558252.1
1668500100,775129.4
1023059365,461675.2
3308030060,457293.66
4232400860,908502.56
2144800615,166315.0
1568100920,1080667.4
9406510040,628581.6
2923049421,254355.56
1051000040,1053764.8
2077700042,452509.47
9423800030,309703.5
9818700455,875141.9
7133300675,385709.8
4113800550,526603.9
5553300375,1062668.9
2025701530,286678.94
7942601155,356917.25
7524300020,317110.78
2520069100,241166.95
5412300410,216382.58
7504110760,805758.75
2594200350,390294.78
2722059013,225868.06
8078430480,454004.2
1423069162,718962.3
8856001090,214897.8
7000100631,535374.4
4222200280,218630.92
7971300050,567380.25
2009001600,293988.28
6619910140,635736.4
2877100985,462067.62
1196000007,1015903.9
1330850130,598412.4
6664900410,231216.0
1231001110,400204.38
9235900030,199409.98
9407101840,390418.38
9523103001,363853.4
2149800278,338842.5
7234601198,472300.9
9476700035,372793.56
9297301065,484063.1
518500700,532363.8
7843500090,307439.06
6056110780,304305.03
2345700260,361596.62
3509600070,387248.25
1431700280,332910.72
1623049174,361396.62
3024089049,408213.72
7853340450,352320.28
7732410360,436626.97
1446800995,305843.8
2946000285,174509.69
425079100,352382.78
3876313040,368795.62
1762600260,867661.8
1925069121,728932.4
7443000480,861429.5
7820000015,479388.66
4027701253,460417.22
2826049165,389140.38
5426300060,449183.3
1278000210,189961.78
923000270,295462.8
7657600005,295347.56
3024079057,388097.84
3276180020,270151.12
7304300760,276936.28
3908100020,408579.06
8835400805,810418.25
4051150070,228118.77
3904930530,384627.7
6163900971,308715.62
7942600310,448116.2
4365700330,245621.89
423059207,292932.94
3992700265,417526.94
7177300090,426972.78
2540820010,621346.06
5700002510,799082.06
5201000030,667577.25
7631800015,1689229.0
2922702965,689372.3
1525059198,766633.9
1245003160,727533.0
3810000455,290363.78
7855600080,984444.06
5701500030,1025867.5
7504020400,691253.9
1402600570,330579.34
7575610760,240492.42
8731990370,400948.2
5021900090,683221.3
290000075,290738.97
2841500010,407485.62
3955900830,460616.2
7852110140,503610.56
1311400350,217783.33
7773800015,580559.56
4123400320,500577.16
2725069157,1194787.4
666000143,684851.5
5101408678,512758.9
6371000026,320746.3
2024059084,588770.3
7283900036,301555.9
8881900230,837841.4
3959400135,260948.48
7696610270,241639.14
1689400150,817710.4
5103900015,535193.06
1441000350,455194.72
5101408735,276322.4
3126059027,1759274.5
2320069014,499718.16
9541600015,744693.5
8682320420,463815.97
1562200090,444293.22
3395070980,599436.44
7349600230,235135.47
522049122,258817.28
869700060,334235.03
811000055,1692907.6
1221059176,662777.0
1523059103,600700.6
2025760210,562770.56
9218400088,395883.78
8682292020,375454.84
2623089135,433175.0
3758900259,984936.2
524069049,323987.25
3121500150,920613.6
5581400080,833892.4
8087800020,254565.94
4070700290,546215.9
3296000170,515498.8
9238500040,588190.0
2744600040,415769.84
6813600380,560251.56
6140100150,648789.1
2201500555,362857.16
2600110250,403307.8
4337000275,170667.1
1186000150,492864.84
1972201963,458879.9
1105000745,236752.62
2887700560,657596.7
4039700080,492604.47
522049104,276570.22
7520000695,204180.73
7714000310,292579.2
4319200060,755314.25
8624700015,518585.5
5104520610,434091.8
2354300845,279863.97
3824100291,557374.9
6151800612,450342.7
5454200080,742449.8
6413600290,310566.25
2131200065,365090.12
1459920010,248437.6
50300090,504527.3
2326300090,866516.56
7714000070,285423.53
3630180500,874068.5
1727850340,779707.5
8691430330,579189.75
2310030390,245027.16
5561400610,680875.1
7010701016,453705.12
7883605915,453170.2
1282300995,322736.75
4040700310,368781.22
3353400435,212466.5
2143701015,461958.78
255450020,455981.12
1020069017,2939093.8
4038200120,495382.2
9284801100,285553.94
1965200075,696472.8
847100047,471244.47
4038700720,474038.66
6815100085,663586.56
2508000020,305203.66
255520180,987270.25
6822100750,461831.03
869700050,446355.56
1775801405,568077.06
6600400090,199968.56
7202330270,364764.75
1683400165,768818.6
2625069070,1823136.8
7625702440,415125.25
3388000640,187793.61
1899400365,408704.16
6899990200,839665.94
5569700020,938632.4
986000045,326590.9
3293700221,361713.22
3764800250,306427.4
2291400566,436728.16
4219401236,1135464.8
4239400840,200404.23
7211400990,229737.64
7696500280,209201.23
7215721070,414389.9
3204850140,464506.5
4322200220,1057282.0
2566300100,863851.44
1944900090,306957.72
6648500390,328624.2
7385300020,801545.8
1704900135,388064.2
2877100655,829404.94
2726079098,704135.06
7625703800,512366.38
318300040,1006033.2
7922800190,385946.44
2023049361,154470.1
8946400210,389536.22
6071600450,468423.44
4343800100,439991.88
1443300140,524610.4
1024039001,1059623.9
2767704860,576932.2
7234600851,724393.94
644200065,457218.62
7784400035,601622.5
3826000560,271261.75
9272202260,516420.88
263000253,405421.47
3621059043,1303302.4
240000130,763013.1
1352300120,281366.62
7849200861,247231.95
2487700130,710323.25
1796100140,314115.03
7234601221,543193.6
8651710190,410708.16
2916200091,543321.6
1232000915,507125.5
1545801970,341454.16
3211200420,280333.84
7686204675,293566.38
3141600210,274238.72
3959401284,367361.7
2113700825,325731.78
3876000710,285215.12
522069022,689973.44
3214200070,544068.8
1221039156,305325.66
259600790,338197.12
785000040,296772.84
8138870470,458370.8
2596300035,301041.56
540100057,1143264.1
3073500045,1008655.8
5363200266,406880.97
8682261650,386396.84
3224510080,862521.94
3211270160,518460.38
9269200520,277753.88
293810190,422817.8
4197400043,483110.75
3026079031,324803.97
5332200405,709978.56
2473411210,271574.16
9268200315,547803.4
8123500050,621840.5
3221069091,763123.75
2485000165,444056.4
4058800215,943238.44
1926059039,778847.7
2533300680,879850.8
3343903640,340251.4
5700003705,1222959.9
2023049372,399616.28
4058800830,684324.7
3333002302,355711.62
2944500340,307519.7
1982200790,640236.4
8929000270,368178.94
8122101440,233464.75
7525530470,678325.44
9332800020,532750.3
3878900525,338995.38
5420300210,232595.83
9232900165,296775.4
6414100026,383540.9
3013300660,554560.5
7954300120,613304.8
1081200360,406982.25
2877102345,619908.44
2202500255,415041.34
7984400050,316479.38
9558020380,520609.25
7812801850,212896.3
8944460020,410506.06
2306400040,499967.94
8649400410,579910.4
7889602020,203878.75
2041000025,423357.66
871001484,584901.5
2767602141,642713.3
3630180470,580951.06
2769602140,407896.12
2473250280,290772.78
5422560660,334184.03
3756600240,284560.06
8651600160,668541.1
7202300540,935578.7
8961950250,577151.25
3303000130,404813.78
798000062,333195.94
1695900150,809170.9
1604730150,480703.47
4136930310,428844.72
8835401250,1562519.6
8665900328,428765.38
9262800255,357349.12
1853080570,500669.78
5556300114,575976.2
9517200290,536851.44
4037200295,566630.8
7417100123,415023.53
2620069077,190458.62
7922720040,639607.1
558100090,588686.6
257000037,279027.16
3319500385,444161.03
9297301520,353049.84
3580900090,364772.03
1321039076,132710.34
7227801581,247440.0
9407001620,362035.16
2130400150,335243.8
2312400200,204765.34
4046700210,389157.1
1193000480,1183178.6
1492800296,403679.56
3013300017,484012.34
3630240140,413267.5
1049010390,333833.97
9320900420,181959.92
4315700060,499377.97
2591010290,278593.47
323089085,606453.25
6600400270,122431.99
2919701105,427292.97
7202360670,1037892.75
8927600100,542212.4
3211700045,497276.4
4027701326,567367.8
1601600195,256410.39
7853280350,839751.6
3629970130,546392.5
7203120020,480252.16
9542900190,297798.34
8035350120,777455.5
1238501184,683493.7
251200240,414584.44
8945300200,155018.34
2162000160,604919.06
5466310060,180193.0
1239400064,786733.25
5205000020,426123.06
1720800305,558187.7
7280300375,458394.84
2095800400,498413.6
7852010950,463905.34
1428001160,429980.3
9528104910,671720.6
8644210470,656779.44
7923300310,434940.9
254000100,667344.8
1931300688,487881.56
7007700030,408106.28
422049178,236425.69
422069067,526701.8
2923049393,310292.7
930000305,527970.6
2461900448,578005.0
2610100020,270493.97
2895550050,236987.33
7701700040,356960.8
2460900020,459774.88
9827700105,811763.3
1005000240,248037.03
7200001254,376371.53
866400040,585050.94
305000170,618428.6
2260800110,1108329.6
3442000127,655731.06
5253300437,402994.88
7576700150,810227.3
5469501410,494763.7
5104531120,749393.44
723049434,211615.77
622069006,4388610.5
2517101200,300510.03
8159620160,199195.42
5561300640,440156.8
3317010130,212168.02
4364200250,387892.12
8732300060,712274.9
5603700025,661377.8
3585900190,1045887.5
3996900575,241521.86
8731801260,278856.1
3810000860,343646.8
5700003585,2271240.2
6332000050,581838.75
9286100250,426087.66
9471201110,530195.8
9290800050,708038.0
7300200400,558279.25
526069024,2554342.5
1454600156,2064553.1
3904980360,333110.78
2626119062,839562.75
8651730290,416243.53
7611200195,717713.44
1919800260,582434.44
6632900354,275880.56
3972900195,344392.25
5151600170,369432.44
7016000440,519842.72
871000435,742929.4
9578060540,513722.7
2332700060,448567.72
766000240,258815.33
4363700200,243004.69
7100000250,328501.03
2781250560,203111.8
2781250100,329719.75
5419800220,280757.38
7147600245,278478.47
2926069083,1453902.8
6189200125,661509.6
9542830160,272878.75
5152200020,364982.2
9412900045,515470.75
6600410480,150029.14
6979970080,589982.1
5636010280,285202.6
1732801300,977715.9
5561401530,502260.88
9578500510,409485.97
7304300906,302830.56
1223089077,1826530.2
721049207,499210.84
8691330310,739319.9
1523069204,433937.44
3188100105,619472.9
6608500290,369208.06
2891400410,360785.75
7663700551,295859.8
5413200140,200760.02
425069139,514128.97
6713700155,359345.94
2767603505,510178.1
7789000080,172467.88
9211500620,247346.08
3750604417,245476.94
7922800320,387151.88
1471620240,266987.97
2222059052,355876.53
9551200270,951792.1
2767603160,611935.3
9406710060,459496.97
8929000250,264420.84
5538300120,424673.1
2223069120,745298.1
1652500060,1191905.8
8564500240,402120.3
3629700120,415733.38
3943600070,346455.06
4171200025,235020.45
2425049063,2181547.0
9828701650,414387.56
3581000340,328665.88
8100900015,336519.66
2125059161,838628.06
304000380,213118.31
8146200070,941389.0
686530170,407195.0
2917200645,612442.06
9547200530,955615.6
2122059199,657885.2
1150000740,399628.47
5706200060,447069.97
9265410010,225140.95
4083800555,417624.9
6152900332,352093.56
2520900301,237365.52
9828200790,557473.75
1657530180,282214.47
7471900045,284083.38
9828200460,403213.62
1775900140,420912.78
6139800430,374171.62
7214400005,517254.38
5332200026,433967.2
9510970300,450061.44
2540830020,344014.4
3392100140,207925.27
1326069191,328630.47
2125059112,924276.75
859000022,285040.78
8854100350,674200.44
121059007,195342.62
7977201707,480539.4
3859900060,2615974.8
8815400735,767265.75
705700530,400444.9
6600780130,462083.47
6378500105,534118.8
8143000310,438016.62
2877102330,779320.3
3526039074,694187.6
2115510300,334354.9
3024059014,1782290.1
2141330360,466550.03
546000400,518428.78
2071500011,453162.44
7972000240,257967.14
7016200460,416452.0
6204200180,452123.38
1552100135,640656.5
88000173,414967.72
2581900235,545875.3
9211500560,241605.73
621069218,591470.5
1321970240,313046.25
798000630,475430.8
421000285,304382.8
2824600180,935735.7
3832051140,441357.3
1237500105,750095.56
8802400906,274720.38
3166900270,289682.28
3682000060,415767.1
5469700020,357287.1
1245001820,674484.06
9547205660,525502.7
7974700122,568637.0
7550801225,596662.4
1099950050,1019292.7
1402900460,294545.9
7636800041,2544272.5
2115720270,430061.53
8651441750,271331.6
3904100035,202827.25
8815400020,587008.75
3303860590,662260.2
5427110040,794263.6
1782000160,400464.78
6204420290,472965.72
3995700245,205251.78
7955040130,341307.3
1442880650,510782.22
8833510230,954586.4
7283900551,403017.16
4396000180,357361.75
7504021310,654901.1
322059264,162218.17
3654800040,261812.72
2767704777,433861.7
3278602190,365483.06
3236500220,428463.3
3410600100,383656.88
629410180,655519.1
3352402250,138260.5
4363700304,300798.2
7237550130,1531167.1
9808590210,857492.7
8074200175,238165.95
3463400330,405472.12
6306400140,731948.6
8564950250,579068.75
5381000070,186945.0
9826700697,415873.75
8132700190,428643.9
7943000020,171683.94
9547204675,575416.75
4112100101,641383.44
727500030,472042.4
114101426,315498.78
9274202005,746619.94
1193000380,669973.44
3039000020,391097.34
7852170130,555330.0
2624079010,1007540.56
4137010540,427802.25
7576200012,713892.7
1138020020,320077.4
3969300030,167463.8
898000200,240437.16
5153100030,363325.66
5104532030,683280.6
4406000050,253475.33
9274203390,699323.4
8682290360,363347.84
6928600330,394899.97
4139680070,902527.56
6844702690,442490.2
2154970020,1960201.4
4385701285,1149642.8
2426059071,504604.3
2867300160,706273.1
9512500720,491960.4
1773101020,362213.38
8687800100,286908.72
3627800050,968742.7
1604600227,277794.94
3300701170,451742.38
9250900111,572398.25
7015200790,545570.94
1311100490,199665.38
2469000010,687592.94
1982201596,460168.75
1862700290,513254.5
2586800270,209487.12
9528102772,302457.97
5490210200,410020.94
6669080020,466316.5
179003055,317831.34
1860600535,905022.75
1592000130,578937.9
3905040170,462907.88
9320500080,214014.08
9276200850,429511.44
224069114,668699.94
2260000340,495408.16
5096300130,436383.84
3432500215,374244.06
2600000050,408110.94
8856003839,207914.56
2492200435,460642.1
7855900110,754581.3
6806100250,278321.28
2770603523,372447.78
1370800515,1279456.5
2726049150,588227.06
1226059161,687274.94
1068000375,1201559.9
9528104109,382113.4
5126310060,415495.2
1951820070,386175.78
1545805980,580993.7
9464700340,582008.06
4319200675,791592.8
7518500885,535646.56
7852020620,378517.28
869700370,429345.12
8643000190,273667.38
8902000267,550132.06
7972602435,321769.9
2050100210,804060.06
6705120540,385999.03
2767601390,753463.8
4141000490,826042.94
9345400350,789261.94
3222079162,480107.88
7789000120,157245.23
6646200770,654127.75
6666800180,540807.7
1725800280,474744.38
6117500460,691824.94
5470100220,235009.9
5457300478,295676.2
7550800195,631825.8
7787050180,607386.3
6204430250,508351.0
7640400250,330239.03
624110920,775731.4
3629920140,263456.28
7173700518,570794.0
3210200395,373586.5
2473480560,382073.7
2623089141,564566.0
1423800080,168451.94
2076400050,286450.78
3832060120,308721.22
7702600930,405852.03
5101404555,457929.1
3723800415,454743.44
3356403400,283709.22
9214400125,338600.56
1797500530,489194.47
9551201660,919737.9
3878900815,445096.47
1760650280,291757.5
5466410030,250066.81
6388930620,659980.94
2331300395,980218.06
9412700160,282664.56
871001611,566291.0
3142600120,692003.1
3995700220,250514.84
2310000280,273399.16
8039900400,396866.6
7504021510,799541.7
1959700445,999646.44
1556200155,636055.4
3629960590,285887.2
259000240,535188.06
662440020,488690.4
3123049142,679667.75
321100260,837739.2
6840701095,741811.5
3738900165,415066.25
4427100130,373254.97
9238500100,548529.5
6145601810,361127.6
2570300090,340808.7
4017600010,424288.12
1005000220,283647.78
1257202120,363645.25
9527000490,399748.16
8691400080,620155.0
1726069084,405147.44
248000240,219447.47
6113400046,512351.25
2130702350,530891.0
920069052,265899.9
6071300160,659527.25
1623049041,144492.16
9268200285,376959.6
1843100520,407928.44
2887700826,800007.75
9122000385,651413.5
9475700220,500488.84
2804600005,601273.75
2896400300,373508.5
5015000180,763304.25
3630220180,791887.2
8832900780,688235.9
1568100300,760331.25
8718500610,379348.8
4147200140,894658.1
1973700030,701896.44
8862000075,163584.03
9320990110,335397.97
1151100035,355743.5
2011000010,260871.11
1651500060,517870.38
446000190,641047.1
2344300220,657863.25
523049195,212585.05
9191200015,717627.94
7942601410,584182.25
7137800300,188959.9
7853300280,478508.03
6654700240,287528.0
569000050,497805.06
3584000180,206785.27
2026079055,299943.4
8898700880,264603.22
5075400150,596522.94
8731981360,449417.7
4222500020,255432.42
7996720050,407777.56
4077800094,485701.94
6446200365,754663.4
2824089053,539423.06
1311800220,189831.03
3522049063,586173.5
1721801280,272352.53
6131600240,190354.94
7202310040,408638.7
1123059125,417662.72
646910160,278567.2
5630500005,278915.97
3342100785,300299.75
9547205610,664730.44
1773100123,306649.0
3353400092,364463.9
217500015,404125.97
3649100031,672021.1
7896300150,352599.28
623049185,168188.03
1773100430,359742.0
1781500220,782188.4
3395380200,277916.56
2424059170,4280110.0
4389200765,1175630.2
1543000060,407122.75
6154900005,520240.97
2902200240,431744.72
1442880640,585561.7
8562770490,472012.7
2768300655,581376.2
3432501315,280707.06
5035300570,647060.25
3626039028,424724.5
3876540780,298299.16
327000100,852582.2
7551300065,433809.6
1312920060,250924.42
2215901230,234370.02
6306800010,420202.88
2767700022,477660.94
5589900610,550785.06
4320200020,646662.3
5249804655,315695.0
9238500480,535169.2
3885806565,1088076.9
7905200205,443118.53
5727500102,253796.06
3585220070,345737.53
2078500210,572109.56
1839920050,306847.38
534000080,280767.8
856000255,540555.0
4141010110,1246702.5
9558040820,718958.9
7768700315,627425.06
2796100640,245070.39
1922059010,211557.05
3448000542,284526.97
3883100220,246977.2
7237301210,272795.47
3893100456,782779.44
9578501110,368641.62
6145601995,517411.25
4024100120,337160.8
8899000050,329146.72
3396820010,594920.25
6749700117,362129.8
1954400060,481225.47
3303970100,913024.3
2540850070,412395.84
3797000745,548771.8
7883603700,358179.94
3438501452,347127.78
3530210260,767298.0
3598600049,247545.03
731500170,353518.8
7129304375,188329.14
263000006,400342.22
7212660560,333496.03
1112700010,326260.62
3420069060,1563145.6
2473000470,417044.2
8691390980,626491.1
6184700100,427911.56
4476400275,467910.88
2968801240,307188.44
1529300160,408638.25
7640400070,420787.56
7016100380,377113.12
2172000890,296154.53
4035900015,681575.5
9528104660,1148518.4
507100005,412336.84
2783100160,335659.7
3629921140,628735.06
1099750610,263786.38
1330300451,563607.4
2757000030,558769.25
2114700190,410163.7
